date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap
2010-05-14,10780.679688,10780.75,10537.25,10620.160156,10620.160156,256500000,256500000,10646.05
2010-05-17,10616.980469,10660.969727,10436.05957,10625.830078,10625.830078,221910000,221910000,10574.29
2010-05-18,10625.450195,10718.860352,10482.200195,10510.950195,10510.950195,246370000,246370000,10570.67
2010-05-19,10505.700195,10522.519531,10324.660156,10444.370117,10444.370117,266340000,266340000,10430.52
2010-05-20,10440.209961,10440.209961,10065.360352,10068.009766,10068.009766,360350000,360350000,10191.19
2010-05-21,10063.929688,10198.530273,9918.820313,10193.389648,10193.389648,438220000,438220000,10103.58
2010-05-24,10193.459961,10196.410156,10052.669922,10066.570313,10066.570313,211430000,211430000,10105.22
2010-05-25,10061.429688,10061.660156,9774.480469,10043.75,10043.75,316960000,316960000,9959.96
2010-05-26,10045.110352,10179.030273,9952.679688,9974.450195,9974.450195,316080000,316080000,10035.39
2010-05-27,9971.730469,10264.200195,9971.730469,10258.990234,10258.990234,264770000,264770000,10164.97
2010-05-28,10258.0,10258.0,10095.900391,10136.629883,10136.629883,243720000,243720000,10163.51
2010-06-01,10133.94043,10218.330078,10013.900391,10024.019531,10024.019531,221900000,221900000,10085.42
2010-06-02,10025.610352,10254.219727,10025.610352,10249.540039,10249.540039,200850000,200850000,10176.46
2010-06-03,10250.669922,10315.209961,10175.019531,10255.280273,10255.280273,176870000,176870000,10248.5
2010-06-04,10249.610352,10249.69043,9889.879883,9931.969727,9931.969727,256600000,256600000,10023.85
2010-06-07,9931.75,9982.379883,9810.299805,9816.490234,9816.490234,222940000,222940000,9869.72
2010-06-08,9812.94043,9953.660156,9757.549805,9939.980469,9939.980469,259680000,259680000,9883.73
2010-06-09,9941.570313,10065.139648,9867.730469,9899.25,9899.25,222680000,222680000,9944.04
2010-06-10,9901.669922,10185.830078,9901.669922,10172.530273,10172.530273,221730000,221730000,10086.68
2010-06-11,10166.780273,10215.980469,10082.709961,10211.070313,10211.070313,187890000,187890000,10169.92
2010-06-14,10211.830078,10328.669922,10186.209961,10190.889648,10190.889648,177920000,177920000,10235.26
2010-06-15,10192.400391,10408.320313,10192.400391,10404.769531,10404.769531,203170000,203170000,10335.16
2010-06-16,10404.240234,10429.030273,10332.599609,10409.459961,10409.459961,165700000,165700000,10390.36
2010-06-17,10409.980469,10441.200195,10319.219727,10434.169922,10434.169922,181070000,181070000,10398.2
2010-06-18,10435.0,10483.44043,10424.490234,10450.639648,10450.639648,338010000,338010000,10452.86
2010-06-21,10452.459961,10594.160156,10395.549805,10442.410156,10442.410156,165190000,165190000,10477.37
2010-06-22,10441.950195,10493.570313,10283.400391,10293.519531,10293.519531,175750000,175750000,10356.83
2010-06-23,10293.299805,10368.040039,10227.240234,10298.44043,10298.44043,195100000,195100000,10297.91
2010-06-24,10297.080078,10298.05957,10128.849609,10152.799805,10152.799805,244440000,244440000,10193.24
2010-06-25,10153.480469,10202.910156,10081.080078,10143.80957,10143.80957,434500000,434500000,10142.6
2010-06-28,10143.049805,10201.929688,10101.410156,10138.519531,10138.519531,164100000,164100000,10147.29
2010-06-29,10135.719727,10135.799805,9811.919922,9870.299805,9870.299805,290500000,290500000,9939.34
2010-06-30,9868.339844,9908.919922,9753.839844,9774.019531,9774.019531,235090000,235090000,9812.26
2010-07-01,9773.269531,9795.480469,9621.889648,9732.530273,9732.530273,262820000,262820000,9716.63
2010-07-02,9732.530273,9770.870117,9614.320313,9686.480469,9686.480469,199570000,199570000,9690.56
2010-07-06,9686.480469,9858.129883,9659.009766,9743.620117,9743.620117,261020000,261020000,9753.59
2010-07-07,9743.620117,10026.599609,9736.700195,10018.280273,10018.280273,219560000,219560000,9927.19
2010-07-08,10019.259766,10139.860352,10019.259766,10138.990234,10138.990234,192210000,192210000,10099.37
2010-07-09,10138.990234,10201.769531,10118.410156,10198.030273,10198.030273,134810000,134810000,10172.74
2010-07-12,10199.240234,10220.280273,10146.490234,10216.269531,10216.269531,131490000,131490000,10194.35
2010-07-13,10217.549805,10407.820313,10217.549805,10363.019531,10363.019531,179040000,179040000,10329.46
2010-07-14,10370.959961,10400.099609,10303.0,10366.719727,10366.719727,208530000,208530000,10356.61
2010-07-15,10367.099609,10379.740234,10240.480469,10359.30957,10359.30957,210000000,210000000,10326.51
2010-07-16,10356.200195,10356.200195,10079.580078,10097.900391,10097.900391,335060000,335060000,10177.89
2010-07-19,10098.120117,10187.280273,10073.679688,10154.429688,10154.429688,176970000,176970000,10138.46
2010-07-20,10151.480469,10236.400391,10007.759766,10229.959961,10229.959961,194410000,194410000,10158.04
2010-07-21,10226.019531,10265.540039,10065.5,10120.530273,10120.530273,203900000,203900000,10150.52
2010-07-22,10121.80957,10363.240234,10121.80957,10322.299805,10322.299805,202220000,202220000,10269.12
2010-07-23,10321.160156,10441.950195,10287.480469,10424.620117,10424.620117,200000000,200000000,10384.68
2010-07-26,10424.169922,10526.790039,10414.400391,10525.429688,10525.429688,178820000,178820000,10488.87
2010-07-27,10525.280273,10578.330078,10494.860352,10537.69043,10537.69043,180550000,180550000,10536.96
2010-07-28,10537.009766,10548.519531,10463.219727,10497.879883,10497.879883,162070000,162070000,10503.21
2010-07-29,10498.94043,10584.990234,10387.389648,10467.160156,10467.160156,202110000,202110000,10479.85
2010-07-30,10465.19043,10507.19043,10347.5,10465.94043,10465.94043,208160000,208160000,10440.21
2010-08-02,10468.820313,10692.200195,10468.589844,10674.379883,10674.379883,167640000,167640000,10611.72
2010-08-03,10673.919922,10676.950195,10600.959961,10636.379883,10636.379883,164880000,164880000,10638.1
2010-08-04,10630.200195,10702.990234,10627.530273,10680.429688,10680.429688,173360000,173360000,10670.32
2010-08-05,10679.669922,10679.75,10612.849609,10674.980469,10674.980469,139610000,139610000,10655.86
2010-08-06,10668.549805,10668.700195,10515.370117,10653.55957,10653.55957,154870000,154870000,10612.54
2010-08-09,10654.620117,10719.94043,10649.400391,10698.75,10698.75,166330000,166330000,10689.36
2010-08-10,10696.629883,10700.709961,10551.620117,10644.25,10644.25,203490000,203490000,10632.19
2010-08-11,10631.820313,10631.900391,10367.330078,10378.830078,10378.830078,219330000,219330000,10459.35
2010-08-12,10361.580078,10361.650391,10268.709961,10319.950195,10319.950195,221030000,221030000,10316.77
2010-08-13,10320.330078,10354.919922,10285.44043,10303.150391,10303.150391,151620000,151620000,10314.5
2010-08-16,10303.070313,10333.120117,10209.530273,10302.009766,10302.009766,146040000,146040000,10281.55
2010-08-17,10297.629883,10480.44043,10297.469727,10405.849609,10405.849609,191340000,191340000,10394.59
2010-08-18,10398.589844,10472.299805,10330.019531,10415.540039,10415.540039,168560000,168560000,10405.95
2010-08-19,10411.150391,10411.150391,10216.19043,10271.209961,10271.209961,227740000,227740000,10299.52
2010-08-20,10270.980469,10270.980469,10147.240234,10213.620117,10213.620117,251150000,251150000,10210.61
2010-08-23,10215.509766,10304.700195,10170.290039,10174.410156,10174.410156,173000000,173000000,10216.47
2010-08-24,10173.049805,10173.049805,9991.179688,10040.450195,10040.450195,223680000,223680000,10068.23
2010-08-25,10040.150391,10097.400391,9937.980469,10060.05957,10060.05957,183890000,183890000,10031.81
2010-08-26,10059.900391,10104.709961,9968.099609,9985.80957,9985.80957,176330000,176330000,10019.54
2010-08-27,9982.179688,10159.879883,9936.620117,10150.650391,10150.650391,207760000,207760000,10082.38
2010-08-30,10145.580078,10150.570313,10007.679688,10009.730469,10009.730469,150480000,150480000,10055.99
2010-08-31,10006.419922,10073.379883,9941.839844,10014.719727,10014.719727,255420000,255420000,10009.98
2010-09-01,10016.009766,10279.080078,10016.009766,10269.469727,10269.469727,205710000,205710000,10188.19
2010-09-02,10270.080078,10320.370117,10253.959961,10320.099609,10320.099609,149930000,149930000,10298.14
2010-09-03,10321.919922,10451.150391,10321.839844,10447.929688,10447.929688,168600000,168600000,10406.97
2010-09-07,10446.799805,10446.799805,10332.400391,10340.69043,10340.69043,149040000,149040000,10373.3
2010-09-08,10338.490234,10426.700195,10335.69043,10387.009766,10387.009766,166760000,166760000,10383.13
2010-09-09,10388.139648,10476.620117,10386.629883,10415.240234,10415.240234,163590000,163590000,10426.16
2010-09-10,10415.009766,10471.280273,10403.169922,10462.769531,10462.769531,140320000,140320000,10445.74
2010-09-13,10458.599609,10567.589844,10458.599609,10544.129883,10544.129883,190720000,190720000,10523.44
2010-09-14,10544.730469,10588.320313,10499.700195,10526.490234,10526.490234,192410000,192410000,10538.17
2010-09-15,10526.419922,10587.799805,10480.780273,10572.730469,10572.730469,167420000,167420000,10547.1
2010-09-16,10571.75,10603.69043,10522.480469,10594.830078,10594.830078,170300000,170300000,10573.67
2010-09-17,10595.549805,10650.160156,10567.360352,10607.849609,10607.849609,367230000,367230000,10608.46
2010-09-20,10608.080078,10774.129883,10608.080078,10753.620117,10753.620117,157120000,157120000,10711.94
2010-09-21,10753.389648,10833.389648,10717.740234,10761.030273,10761.030273,186740000,186740000,10770.72
2010-09-22,10761.110352,10805.379883,10708.400391,10739.30957,10739.30957,168590000,168590000,10751.03
2010-09-23,10738.480469,10761.94043,10640.919922,10662.419922,10662.419922,156830000,156830000,10688.43
2010-09-24,10664.389648,10865.780273,10664.30957,10860.259766,10860.259766,179270000,179270000,10796.78
2010-09-27,10860.030273,10873.200195,10809.620117,10812.040039,10812.040039,143910000,143910000,10831.62
2010-09-28,10809.169922,10886.209961,10728.639648,10858.139648,10858.139648,167110000,167110000,10824.33
2010-09-29,10857.980469,10869.259766,10798.879883,10835.280273,10835.280273,158830000,158830000,10834.47
2010-09-30,10836.040039,10948.879883,10745.44043,10788.049805,10788.049805,214540000,214540000,10827.46
2010-10-01,10789.719727,10866.540039,10780.639648,10829.679688,10829.679688,161890000,161890000,10825.62
2010-10-04,10828.849609,10853.709961,10711.120117,10751.269531,10751.269531,160370000,160370000,10772.03
2010-10-05,10752.780273,10965.610352,10752.629883,10944.719727,10944.719727,216240000,216240000,10887.65
2010-10-06,10936.790039,10974.160156,10918.570313,10967.650391,10967.650391,163440000,163440000,10953.46
2010-10-07,10968.410156,10998.530273,10892.759766,10948.580078,10948.580078,141920000,141920000,10946.62
2010-10-08,10948.5,11032.169922,10929.280273,11006.480469,11006.480469,152280000,152280000,10989.31
2010-10-11,11006.929688,11030.5,10977.900391,11010.339844,11010.339844,114830000,114830000,11006.25
2010-10-12,11010.790039,11053.209961,10913.839844,11020.400391,11020.400391,155150000,155150000,10995.82
2010-10-13,11022.820313,11155.230469,11022.070313,11096.080078,11096.080078,224920000,224920000,11091.13
2010-10-14,11096.990234,11112.200195,11023.540039,11094.570313,11094.570313,196170000,196170000,11076.77
2010-10-15,11096.009766,11141.19043,11010.679688,11062.780273,11062.780273,319210000,319210000,11071.55
2010-10-18,11062.629883,11159.049805,11054.759766,11143.69043,11143.69043,190290000,190290000,11119.17
2010-10-19,11139.599609,11139.599609,10917.620117,10978.620117,10978.620117,247640000,247640000,11011.95
2010-10-20,10974.519531,11152.879883,10970.889648,11107.969727,11107.969727,220140000,220140000,11077.25
2010-10-21,11105.240234,11213.540039,11066.19043,11146.570313,11146.570313,178060000,178060000,11142.1
2010-10-22,11146.410156,11159.049805,11109.25,11132.55957,11132.55957,104570000,104570000,11133.62
2010-10-25,11133.400391,11247.599609,11132.339844,11164.049805,11164.049805,168110000,168110000,11181.33
2010-10-26,11163.139648,11184.820313,11087.0,11169.459961,11169.459961,159040000,159040000,11147.09
2010-10-27,11168.400391,11168.400391,11020.820313,11126.280273,11126.280273,167080000,167080000,11105.17
2010-10-28,11127.339844,11179.339844,11052.599609,11113.950195,11113.950195,156250000,156250000,11115.3
2010-10-29,11120.450195,11131.009766,11075.799805,11118.490234,11118.490234,189650000,189650000,11108.43
2010-11-01,11120.299805,11244.269531,11062.330078,11124.620117,11124.620117,150130000,150130000,11143.74
2010-11-02,11125.219727,11219.519531,11125.219727,11188.719727,11188.719727,150390000,150390000,11177.82
2010-11-03,11184.879883,11226.639648,11097.370117,11215.129883,11215.129883,177580000,177580000,11179.71
2010-11-04,11216.650391,11440.370117,11216.650391,11434.839844,11434.839844,234680000,234680000,11363.95
2010-11-05,11435.219727,11451.530273,11393.519531,11444.080078,11444.080078,211670000,211670000,11429.71
2010-11-08,11439.540039,11439.610352,11362.530273,11406.839844,11406.839844,143990000,143990000,11402.99
2010-11-09,11403.589844,11421.139648,11303.19043,11346.75,11346.75,161910000,161910000,11357.03
2010-11-10,11342.80957,11366.160156,11255.019531,11357.040039,11357.040039,164170000,164170000,11326.07
2010-11-11,11326.69043,11326.769531,11231.219727,11283.099609,11283.099609,296660000,296660000,11280.36
2010-11-12,11281.280273,11283.700195,11143.839844,11192.580078,11192.580078,217650000,217650000,11206.71
2010-11-15,11194.019531,11280.900391,11189.099609,11201.969727,11201.969727,155660000,155660000,11223.99
2010-11-16,11194.700195,11194.700195,10978.929688,11023.5,11023.5,254570000,254570000,11065.71
2010-11-17,11017.830078,11042.160156,10990.80957,11007.879883,11007.879883,160250000,160250000,11013.62
2010-11-18,11010.490234,11199.69043,11010.339844,11181.230469,11181.230469,171770000,171770000,11130.42
2010-11-19,11180.769531,11206.169922,11119.240234,11203.549805,11203.549805,219400000,219400000,11176.32
2010-11-22,11201.660156,11206.049805,11054.530273,11178.580078,11178.580078,152850000,152850000,11146.39
2010-11-23,11177.599609,11180.169922,10992.169922,11036.370117,11036.370117,192820000,192820000,11069.57
2010-11-24,11037.349609,11195.990234,11037.349609,11187.280273,11187.280273,138280000,138280000,11140.21
2010-11-26,11183.5,11183.5,11067.169922,11091.870117,11091.870117,68400000,68400000,11114.18
2010-11-29,11083.75,11083.820313,10929.280273,11052.490234,11052.490234,151530000,151530000,11021.86
2010-11-30,11049.719727,11062.629883,10942.980469,11006.019531,11006.019531,233770000,233770000,11003.88
2010-12-01,11007.230469,11276.099609,11007.230469,11255.780273,11255.780273,202520000,202520000,11179.7
2010-12-02,11255.929688,11373.799805,11255.849609,11362.410156,11362.410156,212090000,212090000,11330.69
2010-12-03,11361.879883,11388.870117,11318.820313,11382.089844,11382.089844,149440000,149440000,11363.26
2010-12-06,11381.330078,11392.080078,11350.269531,11362.19043,11362.19043,122240000,122240000,11368.18
2010-12-07,11363.849609,11450.889648,11354.089844,11359.160156,11359.160156,175720000,175720000,11388.05
2010-12-08,11354.450195,11389.089844,11327.490234,11372.480469,11372.480469,152510000,152510000,11363.02
2010-12-09,11370.44043,11413.349609,11331.5,11370.05957,11370.05957,167970000,167970000,11371.64
2010-12-10,11370.05957,11413.69043,11357.719727,11410.320313,11410.320313,151820000,151820000,11393.91
2010-12-13,11406.160156,11480.030273,11405.330078,11428.55957,11428.55957,151190000,151190000,11437.97
2010-12-14,11429.240234,11514.080078,11428.94043,11476.540039,11476.540039,149860000,149860000,11473.19
2010-12-15,11475.639648,11519.040039,11445.669922,11457.469727,11457.469727,189670000,189670000,11474.06
2010-12-16,11457.929688,11514.839844,11421.299805,11499.25,11499.25,163040000,163040000,11478.46
2010-12-17,11499.019531,11503.179688,11451.0,11491.910156,11491.910156,358300000,358300000,11482.03
2010-12-20,11491.299805,11517.070313,11442.679688,11478.129883,11478.129883,125360000,125360000,11479.29
2010-12-21,11478.360352,11549.120117,11478.290039,11533.160156,11533.160156,119420000,119420000,11520.19
2010-12-22,11532.169922,11566.990234,11528.080078,11559.490234,11559.490234,122040000,122040000,11551.52
2010-12-23,11559.110352,11580.839844,11542.620117,11573.490234,11573.490234,100840000,100840000,11565.65
2010-12-27,11572.80957,11573.19043,11518.44043,11555.030273,11555.030273,76820000,76820000,11548.89
2010-12-28,11554.799805,11591.129883,11541.139648,11575.540039,11575.540039,114100000,114100000,11569.27
2010-12-29,11572.740234,11625.0,11572.660156,11585.379883,11585.379883,77800000,77800000,11594.35
2010-12-30,11585.379883,11594.379883,11551.929688,11569.709961,11569.709961,76820000,76820000,11572.01
